date,product_id,product_name,category,current_price,competitor_price,cost,day_of_week,month,is_weekend,is_festival,inventory_level,customer_segment,demand,revenue,profit,price_difference,discount_percentage,price_ratio,profit_margin,rolling_avg_demand,inventory_level_encoded,customer_segment_encoded,category_encoded
2025-09-03,P006,Phone Case,Accessories,489,440,200,2,9,0,0,Low,Budget,52,25428,15028,-49,-11.14,1.111,59.1,58.71,1,0,0
2025-09-03,P006,Phone Case,Accessories,482,513,200,2,9,0,0,High,Budget,51,24582,14382,31,6.04,0.94,58.51,60.14,0,0,0
2025-09-04,P006,Phone Case,Accessories,534,519,200,3,9,0,0,High,Standard,56,29904,18704,-15,-2.89,1.029,62.55,60.86,0,2,0
2025-09-05,P006,Phone Case,Accessories,472,465,200,4,9,0,0,Low,Budget,65,30680,17680,-7,-1.51,1.015,57.63,60.43,1,0,0
2025-09-06,P006,Phone Case,Accessories,476,444,200,5,9,1,0,High,Budget,54,25704,14904,-32,-7.21,1.072,57.98,57.43,0,0,0
2025-09-06,P006,Phone Case,Accessories,535,525,200,5,9,1,0,Medium,Premium,49,26215,16415,-10,-1.9,1.019,62.62,57.71,2,1,0
2025-09-06,P006,Phone Case,Accessories,525,550,200,5,9,1,0,Medium,Budget,46,24150,14950,25,4.55,0.955,61.9,53.29,2,0,0
2025-09-07,P006,Phone Case,Accessories,512,530,200,6,9,1,0,Low,Premium,84,43008,26208,18,3.4,0.966,60.94,57.86,1,1,0
2025-09-09,P006,Phone Case,Accessories,455,470,200,1,9,0,0,Medium,Standard,61,27755,15555,15,3.19,0.968,56.04,59.29,2,2,0
2025-09-12,P006,Phone Case,Accessories,538,583,200,4,9,0,0,Low,Budget,73,39274,24674,45,7.72,0.923,62.83,61.71,1,0,0
2025-09-12,P006,Phone Case,Accessories,533,546,200,4,9,0,0,Low,Standard,78,41574,25974,13,2.38,0.976,62.48,63.57,1,2,0
2025-09-14,P006,Phone Case,Accessories,522,544,200,6,9,1,0,Medium,Standard,95,49590,30590,22,4.04,0.96,61.69,69.43,2,2,0
2025-09-14,P006,Phone Case,Accessories,461,416,200,6,9,1,0,High,Standard,33,15213,8613,-45,-10.82,1.108,56.62,67.14,0,2,0
2025-09-16,P006,Phone Case,Accessories,490,543,200,1,9,0,0,High,Premium,41,20090,11890,53,9.76,0.902,59.18,66.43,0,1,0
2025-09-17,P006,Phone Case,Accessories,508,527,200,2,9,0,0,High,Budget,25,12700,7700,19,3.61,0.964,60.63,58.0,0,0,0
2025-09-18,P006,Phone Case,Accessories,531,501,200,3,9,0,0,High,Premium,39,20709,12909,-30,-5.99,1.06,62.34,54.86,0,1,0
2025-09-18,P006,Phone Case,Accessories,453,462,200,3,9,0,0,High,Standard,35,15855,8855,9,1.95,0.981,55.85,49.43,0,2,0
2025-09-19,P006,Phone Case,Accessories,475,482,200,4,9,0,0,Low,Budget,30,14250,8250,7,1.45,0.985,57.89,42.57,1,0,0
2025-09-21,P006,Phone Case,Accessories,525,530,200,6,9,1,0,High,Budget,49,25725,15925,5,0.94,0.991,61.9,36.0,0,0,0
2025-09-22,P006,Phone Case,Accessories,462,513,200,0,9,0,0,High,Budget,50,23100,13100,51,9.94,0.901,56.71,38.43,0,0,0
2025-09-22,P006,Phone Case,Accessories,463,456,200,0,9,0,0,Medium,Standard,74,34262,19462,-7,-1.54,1.015,56.8,43.14,2,2,0
2025-09-25,P006,Phone Case,Accessories,546,594,200,3,9,0,0,Medium,Budget,61,33306,21106,48,8.08,0.919,63.37,48.29,2,0,0
2025-09-26,P006,Phone Case,Accessories,513,486,200,4,9,0,0,Medium,Standard,36,18468,11268,-27,-5.56,1.056,61.01,47.86,2,2,0
2025-09-27,P006,Phone Case,Accessories,502,536,200,5,9,1,0,Low,Standard,75,37650,22650,34,6.34,0.937,60.16,53.57,1,2,0
2025-09-28,P006,Phone Case,Accessories,527,497,200,6,9,1,0,Medium,Standard,44,23188,14388,-30,-6.04,1.06,62.05,55.57,2,2,0
2025-09-28,P006,Phone Case,Accessories,479,415,200,6,9,1,0,Medium,Standard,49,23471,13671,-64,-15.42,1.154,58.25,55.57,2,2,0
2025-09-29,P006,Phone Case,Accessories,498,571,200,0,9,0,0,Medium,Budget,42,20916,12516,73,12.78,0.872,59.84,54.43,2,0,0
2025-09-30,P006,Phone Case,Accessories,531,568,200,1,9,0,0,High,Budget,30,15930,9930,37,6.51,0.935,62.34,48.14,0,0,0
2025-10-06,P006,Phone Case,Accessories,502,557,200,0,10,0,0,Low,Standard,62,31124,18724,55,9.87,0.901,60.16,48.29,1,2,0
2025-10-08,P006,Phone Case,Accessories,517,497,200,2,10,0,0,Medium,Standard,43,22231,13631,-20,-4.02,1.04,61.32,49.29,2,2,0
2025-10-09,P006,Phone Case,Accessories,490,504,200,3,10,0,0,Medium,Budget,75,36750,21750,14,2.78,0.972,59.18,49.29,2,0,0
2025-10-12,P006,Phone Case,Accessories,458,492,200,6,10,1,0,High,Standard,68,31144,17544,34,6.91,0.931,56.33,52.71,0,2,0
2025-10-14,P006,Phone Case,Accessories,460,393,200,1,10,0,0,High,Budget,41,18860,10660,-67,-17.05,1.17,56.52,51.57,0,0,0
2025-10-14,P006,Phone Case,Accessories,462,517,200,1,10,0,0,High,Standard,46,21252,12052,55,10.64,0.894,56.71,52.14,0,2,0
2025-10-14,P006,Phone Case,Accessories,469,428,200,1,10,0,0,Medium,Budget,46,21574,12374,-41,-9.58,1.096,57.36,54.43,2,0,0
2025-10-14,P006,Phone Case,Accessories,461,447,200,1,10,0,0,Medium,Standard,69,31809,18009,-14,-3.13,1.031,56.62,55.43,2,2,0
2025-10-17,P006,Phone Case,Accessories,472,433,200,4,10,0,0,Medium,Standard,48,22656,13056,-39,-9.01,1.09,57.63,56.14,2,2,0
2025-10-19,P006,Phone Case,Accessories,459,424,200,6,10,1,0,Medium,Premium,85,39015,22015,-35,-8.25,1.083,56.43,57.57,2,1,0
2025-10-20,P006,Phone Case,Accessories,502,563,200,0,10,0,1,High,Budget,79,39658,23858,61,10.83,0.892,60.16,59.14,0,0,0
2025-10-20,P006,Phone Case,Accessories,487,446,200,0,10,0,1,High,Standard,72,35064,20664,-41,-9.19,1.092,58.93,63.57,0,2,0
2025-10-21,P006,Phone Case,Accessories,476,478,200,1,10,0,1,Medium,Premium,101,48076,27876,2,0.42,0.996,57.98,71.43,2,1,0
2025-10-21,P006,Phone Case,Accessories,529,521,200,1,10,0,1,High,Standard,60,31740,19740,-8,-1.54,1.015,62.19,73.43,0,2,0
2025-10-21,P006,Phone Case,Accessories,509,536,200,1,10,0,1,Medium,Standard,95,48355,29355,27,5.04,0.95,60.71,77.14,2,2,0
2025-10-22,P006,Phone Case,Accessories,484,448,200,2,10,0,1,Medium,Standard,79,38236,22436,-36,-8.04,1.08,58.68,81.57,2,2,0
2025-10-22,P006,Phone Case,Accessories,481,537,200,2,10,0,1,Low,Premium,117,56277,32877,56,10.43,0.896,58.42,86.14,1,1,0
2025-10-22,P006,Phone Case,Accessories,476,537,200,2,10,0,1,Medium,Standard,100,47600,27600,61,11.36,0.886,57.98,89.14,2,2,0
2025-10-24,P006,Phone Case,Accessories,514,460,200,4,10,0,1,High,Standard,86,44204,27004,-54,-11.74,1.117,61.09,91.14,0,2,0
2025-10-24,P006,Phone Case,Accessories,503,534,200,4,10,0,1,Medium,Standard,107,53821,32421,31,5.81,0.942,60.24,92.0,2,2,0
2025-10-25,P006,Phone Case,Accessories,529,604,200,5,10,1,0,Medium,Standard,57,30153,18753,75,12.42,0.876,62.19,91.57,2,2,0
2025-10-26,P006,Phone Case,Accessories,529,491,200,6,10,1,0,Low,Standard,51,26979,16779,-38,-7.74,1.077,62.19,85.29,1,2,0
2025-10-27,P006,Phone Case,Accessories,485,433,200,0,10,0,0,Medium,Standard,21,10185,5985,-52,-12.01,1.12,58.76,77.0,2,2,0
2025-10-28,P006,Phone Case,Accessories,528,500,200,1,10,0,0,High,Budget,18,9504,5904,-28,-5.6,1.056,62.12,62.86,0,0,0
2025-10-31,P006,Phone Case,Accessories,449,461,200,4,10,0,0,High,Budget,36,16164,8964,12,2.6,0.974,55.46,53.71,0,0,0
2025-11-01,P006,Phone Case,Accessories,547,610,200,5,11,1,1,Medium,Premium,120,65640,41640,63,10.33,0.897,63.44,58.57,2,1,0
2025-11-02,P006,Phone Case,Accessories,457,431,200,6,11,1,0,High,Budget,36,16452,9252,-26,-6.03,1.06,56.24,48.43,0,0,0
2025-11-02,P006,Phone Case,Accessories,453,473,200,6,11,1,0,High,Premium,94,42582,23782,20,4.23,0.958,55.85,53.71,0,1,0
2025-11-02,P006,Phone Case,Accessories,498,461,200,6,11,1,0,High,Standard,64,31872,19072,-37,-8.03,1.08,59.84,55.57,0,2,0
2025-11-02,P006,Phone Case,Accessories,508,436,200,6,11,1,0,Low,Premium,95,48260,29260,-72,-16.51,1.165,60.63,66.14,1,1,0
2025-11-03,P006,Phone Case,Accessories,458,490,200,0,11,0,0,High,Standard,77,35266,19866,32,6.53,0.935,56.33,74.57,0,2,0
2025-11-08,P006,Phone Case,Accessories,449,441,200,5,11,1,0,Low,Standard,99,44451,24651,-8,-1.81,1.018,55.46,83.57,1,2,0
2025-11-09,P006,Phone Case,Accessories,454,461,200,6,11,1,0,Medium,Premium,95,43130,24130,7,1.52,0.985,55.95,80.0,2,1,0
2025-11-09,P006,Phone Case,Accessories,542,564,200,6,11,1,0,High,Standard,50,27100,17100,22,3.9,0.961,63.1,82.0,0,2,0
2025-11-09,P006,Phone Case,Accessories,464,493,200,6,11,1,0,Medium,Budget,61,28304,16104,29,5.88,0.941,56.9,77.29,2,0,0
2025-11-10,P006,Phone Case,Accessories,543,497,200,0,11,0,0,Medium,Budget,58,31494,19894,-46,-9.26,1.093,63.17,76.43,2,0,0
2025-11-11,P006,Phone Case,Accessories,458,406,200,1,11,0,0,High,Premium,56,25648,14448,-52,-12.81,1.128,56.33,70.86,0,1,0
2025-11-11,P006,Phone Case,Accessories,503,519,200,1,11,0,0,Low,Standard,96,48288,29088,16,3.08,0.969,60.24,73.57,1,2,0
2025-11-11,P006,Phone Case,Accessories,497,568,200,1,11,0,0,High,Standard,65,32305,19305,71,12.5,0.875,59.76,68.71,0,2,0
2025-11-11,P006,Phone Case,Accessories,509,555,200,1,11,0,0,Medium,Standard,89,45301,27501,46,8.29,0.917,60.71,67.86,2,2,0
2025-11-12,P006,Phone Case,Accessories,451,411,200,2,11,0,0,Medium,Standard,70,31570,17570,-40,-9.73,1.097,55.65,70.71,2,2,0
2025-11-13,P006,Phone Case,Accessories,504,431,200,3,11,0,0,High,Premium,39,19656,11856,-73,-16.94,1.169,60.32,67.57,0,1,0
2025-11-14,P006,Phone Case,Accessories,456,401,200,4,11,0,0,High,Premium,48,21888,12288,-55,-13.72,1.137,56.14,66.14,0,1,0
2025-11-15,P006,Phone Case,Accessories,510,466,200,5,11,1,0,Medium,Premium,74,37740,22940,-44,-9.44,1.094,60.78,68.71,2,1,0
2025-11-17,P006,Phone Case,Accessories,488,530,200,0,11,0,0,Medium,Standard,79,38552,22752,42,7.92,0.921,59.02,66.29,2,2,0
2025-11-18,P006,Phone Case,Accessories,482,551,200,1,11,0,0,High,Standard,65,31330,18330,69,12.52,0.875,58.51,66.29,0,2,0
2025-11-20,P006,Phone Case,Accessories,462,526,200,3,11,0,0,High,Budget,67,30954,17554,64,12.17,0.878,56.71,63.14,0,0,0
2025-11-20,P006,Phone Case,Accessories,505,488,200,3,11,0,0,Medium,Standard,72,36360,21960,-17,-3.48,1.035,60.4,63.43,2,2,0
2025-11-22,P006,Phone Case,Accessories,535,500,200,5,11,1,0,High,Standard,50,26750,16750,-35,-7.0,1.07,62.62,65.0,0,2,0
2025-11-22,P006,Phone Case,Accessories,491,494,200,5,11,1,0,Medium,Standard,63,30933,18333,3,0.61,0.994,59.27,67.14,2,2,0
2025-11-22,P006,Phone Case,Accessories,457,484,200,5,11,1,0,Low,Premium,74,33818,19018,27,5.58,0.944,56.24,67.14,1,1,0
2025-11-22,P006,Phone Case,Accessories,495,492,200,5,11,1,0,High,Budget,97,48015,28615,-3,-0.61,1.006,59.6,69.71,0,0,0
2025-11-23,P006,Phone Case,Accessories,524,572,200,6,11,1,0,High,Budget,89,46636,28836,48,8.39,0.916,61.83,73.14,0,0,0
2025-11-24,P006,Phone Case,Accessories,499,443,200,0,11,0,0,High,Budget,77,38423,23023,-56,-12.64,1.126,59.92,74.57,0,0,0
2025-11-25,P006,Phone Case,Accessories,534,539,200,1,11,0,0,Low,Budget,80,42720,26720,5,0.93,0.991,62.55,75.71,1,0,0
2025-11-25,P006,Phone Case,Accessories,510,465,200,1,11,0,0,Medium,Budget,86,43860,26660,-45,-9.68,1.097,60.78,80.86,2,0,0
2025-11-26,P006,Phone Case,Accessories,527,539,200,2,11,0,0,Medium,Budget,36,18972,11772,12,2.23,0.978,62.05,77.0,2,0,0
2025-11-27,P006,Phone Case,Accessories,548,590,200,3,11,0,0,High,Standard,63,34524,21924,42,7.12,0.929,63.5,75.43,0,2,0
2025-11-27,P006,Phone Case,Accessories,545,556,200,3,11,0,0,Low,Standard,85,46325,29325,11,1.98,0.98,63.3,73.71,1,2,0
2025-11-28,P006,Phone Case,Accessories,465,453,200,4,11,0,0,High,Premium,72,33480,19080,-12,-2.65,1.026,56.99,71.29,0,1,0
2025-11-28,P006,Phone Case,Accessories,538,614,200,4,11,0,0,Low,Standard,96,51648,32448,76,12.38,0.876,62.83,74.0,1,2,0
2025-11-28,P006,Phone Case,Accessories,474,522,200,4,11,0,0,Medium,Standard,85,40290,23290,48,9.2,0.908,57.81,74.71,2,2,0
2025-11-29,P006,Phone Case,Accessories,539,502,200,5,11,1,0,Medium,Premium,56,30184,18984,-37,-7.37,1.074,62.89,70.43,2,1,0
2025-11-30,P006,Phone Case,Accessories,485,422,200,6,11,1,0,High,Standard,58,28130,16530,-63,-14.93,1.149,58.76,73.57,0,2,0
2025-11-30,P006,Phone Case,Accessories,469,414,200,6,11,1,0,High,Standard,87,40803,23403,-55,-13.29,1.133,57.36,77.0,0,2,0
2025-12-01,P006,Phone Case,Accessories,481,549,200,0,12,0,0,Medium,Standard,57,27417,16017,68,12.39,0.876,58.42,73.0,2,2,0
2025-12-02,P006,Phone Case,Accessories,499,509,200,1,12,0,0,Low,Premium,64,31936,19136,10,1.96,0.98,59.92,71.86,1,1,0
2025-12-03,P006,Phone Case,Accessories,538,567,200,2,12,0,0,High,Budget,78,41964,26364,29,5.11,0.949,62.83,69.29,0,0,0
2025-12-04,P006,Phone Case,Accessories,536,615,200,3,12,0,0,Medium,Premium,97,51992,32592,79,12.85,0.872,62.69,71.0,2,1,0
2025-12-06,P006,Phone Case,Accessories,527,516,200,5,12,1,0,Medium,Standard,60,31620,19620,-11,-2.13,1.021,62.05,71.57,2,2,0
2025-12-07,P006,Phone Case,Accessories,491,489,200,6,12,1,0,Low,Standard,83,40753,24153,-2,-0.41,1.004,59.27,75.14,1,2,0
2025-12-07,P006,Phone Case,Accessories,481,449,200,6,12,1,0,Medium,Budget,84,40404,23604,-32,-7.13,1.071,58.42,74.71,2,0,0
2025-12-08,P006,Phone Case,Accessories,476,450,200,0,12,0,0,High,Budget,57,27132,15732,-26,-5.78,1.058,57.98,74.71,0,0,0
2025-12-09,P006,Phone Case,Accessories,476,443,200,1,12,0,0,Low,Budget,85,40460,23460,-33,-7.45,1.074,57.98,77.71,1,0,0
2025-12-11,P006,Phone Case,Accessories,501,530,200,3,12,0,0,High,Standard,80,40080,24080,29,5.47,0.945,60.08,78.0,0,2,0
2025-12-11,P006,Phone Case,Accessories,524,532,200,3,12,0,0,Medium,Standard,92,48208,29808,8,1.5,0.985,61.83,77.29,2,2,0
2025-12-12,P006,Phone Case,Accessories,547,526,200,4,12,0,0,Medium,Premium,56,30632,19432,-21,-3.99,1.04,63.44,76.71,2,1,0
2025-12-12,P006,Phone Case,Accessories,455,485,200,4,12,0,0,High,Budget,82,37310,20910,30,6.19,0.938,56.04,76.57,0,0,0
2025-12-14,P006,Phone Case,Accessories,534,490,200,6,12,1,0,High,Budget,42,22428,14028,-44,-8.98,1.09,62.55,70.57,0,0,0
2025-12-14,P006,Phone Case,Accessories,539,598,200,6,12,1,0,Medium,Standard,112,60368,37968,59,9.87,0.901,62.89,78.43,2,2,0
2025-12-15,P006,Phone Case,Accessories,502,435,200,0,12,0,0,Medium,Standard,42,21084,12684,-67,-15.4,1.154,60.16,72.29,2,2,0
2025-12-15,P006,Phone Case,Accessories,492,532,200,0,12,0,0,Medium,Premium,81,39852,23652,40,7.52,0.925,59.35,72.43,2,1,0
2025-12-16,P006,Phone Case,Accessories,454,501,200,1,12,0,0,Medium,Standard,54,24516,13716,47,9.38,0.906,55.95,67.0,2,2,0
2025-12-17,P006,Phone Case,Accessories,539,592,200,2,12,0,0,Low,Premium,93,50127,31527,53,8.95,0.91,62.89,72.29,1,1,0
2025-12-21,P006,Phone Case,Accessories,465,442,200,6,12,1,0,Medium,Budget,41,19065,10865,-23,-5.2,1.052,56.99,66.43,2,0,0
2025-12-24,P006,Phone Case,Accessories,485,545,200,2,12,0,0,Medium,Standard,58,28130,16530,60,11.01,0.89,58.76,68.71,2,2,0
2025-12-25,P006,Phone Case,Accessories,485,445,200,3,12,0,1,Low,Budget,89,43165,25365,-40,-8.99,1.09,58.76,65.43,1,0,0
2025-12-25,P006,Phone Case,Accessories,522,539,200,3,12,0,1,Medium,Budget,101,52722,32522,17,3.15,0.968,61.69,73.86,2,0,0
2025-12-26,P006,Phone Case,Accessories,467,487,200,4,12,0,1,Medium,Premium,70,32690,18690,20,4.11,0.959,57.17,72.29,2,1,0
2025-12-27,P006,Phone Case,Accessories,509,511,200,5,12,1,0,Medium,Budget,41,20869,12669,2,0.39,0.996,60.71,70.43,2,0,0
2025-12-27,P006,Phone Case,Accessories,470,436,200,5,12,1,0,Medium,Standard,74,34780,19980,-34,-7.8,1.078,57.45,67.71,2,2,0
2025-12-27,P006,Phone Case,Accessories,488,554,200,5,12,1,0,Low,Budget,55,26840,15840,66,11.91,0.881,59.02,69.71,1,0,0
2025-07-01,P007,Power Bank,Electronics,1548,1370,900,1,7,0,0,High,Premium,42,65016,27216,-178,-12.99,1.13,41.86,42.0,0,1,1
2025-07-01,P007,Power Bank,Electronics,1514,1558,900,1,7,0,0,Medium,Standard,45,68130,27630,44,2.82,0.972,40.55,43.5,2,2,1
2025-07-02,P007,Power Bank,Electronics,1472,1281,900,2,7,0,0,Medium,Budget,4,5888,2288,-191,-14.91,1.149,38.86,30.33,2,0,1
2025-07-03,P007,Power Bank,Electronics,1398,1412,900,3,7,0,0,Medium,Standard,50,69900,24900,14,0.99,0.99,35.62,35.25,2,2,1
2025-07-03,P007,Power Bank,Electronics,1401,1289,900,3,7,0,0,Medium,Premium,13,18213,6513,-112,-8.69,1.087,35.76,30.8,2,1,1
2025-07-03,P007,Power Bank,Electronics,1631,1473,900,3,7,0,0,Low,Budget,7,11417,5117,-158,-10.73,1.107,44.82,26.83,1,0,1
2025-07-04,P007,Power Bank,Electronics,1385,1204,900,4,7,0,0,High,Standard,27,37395,13095,-181,-15.03,1.15,35.02,26.86,0,2,1
2025-07-06,P007,Power Bank,Electronics,1546,1695,900,6,7,1,0,Medium,Standard,50,77300,32300,149,8.79,0.912,41.79,28.0,2,2,1
2025-07-07,P007,Power Bank,Electronics,1453,1544,900,0,7,0,0,Medium,Premium,55,79915,30415,91,5.89,0.941,38.06,29.43,2,1,1
2025-07-07,P007,Power Bank,Electronics,1535,1662,900,0,7,0,0,Medium,Standard,48,73680,30480,127,7.64,0.924,41.37,35.71,2,2,1
2025-07-10,P007,Power Bank,Electronics,1596,1686,900,3,7,0,0,Medium,Budget,55,87780,38280,90,5.34,0.947,43.61,36.43,2,0,1
2025-07-10,P007,Power Bank,Electronics,1612,1697,900,3,7,0,0,Medium,Standard,51,82212,36312,85,5.01,0.95,44.17,41.86,2,2,1
2025-07-11,P007,Power Bank,Electronics,1488,1349,900,4,7,0,0,High,Standard,41,61008,24108,-139,-10.3,1.103,39.52,46.71,0,2,1
2025-07-11,P007,Power Bank,Electronics,1621,1452,900,4,7,0,0,Medium,Budget,11,17831,7931,-169,-11.64,1.116,44.48,44.43,2,0,1
2025-07-12,P007,Power Bank,Electronics,1396,1555,900,5,7,1,0,High,Standard,51,71196,25296,159,10.23,0.898,35.53,44.57,0,2,1
2025-07-13,P007,Power Bank,Electronics,1575,1387,900,6,7,1,0,High,Standard,32,50400,21600,-188,-13.55,1.136,42.86,41.29,0,2,1
2025-07-14,P007,Power Bank,Electronics,1474,1304,900,0,7,0,0,Medium,Premium,33,48642,18942,-170,-13.04,1.13,38.94,39.14,2,1,1
2025-07-15,P007,Power Bank,Electronics,1424,1556,900,1,7,0,0,High,Budget,23,32752,12052,132,8.48,0.915,36.8,34.57,0,0,1
2025-07-15,P007,Power Bank,Electronics,1545,1701,900,1,7,0,0,Medium,Budget,43,66435,27735,156,9.17,0.908,41.75,33.43,2,0,1
2025-07-16,P007,Power Bank,Electronics,1369,1573,900,2,7,0,0,Low,Premium,85,116365,39865,204,12.97,0.87,34.26,39.71,1,1,1
2025-07-17,P007,Power Bank,Electronics,1414,1308,900,3,7,0,0,High,Standard,27,38178,13878,-106,-8.1,1.081,36.35,42.0,0,2,1
2025-07-17,P007,Power Bank,Electronics,1375,1389,900,3,7,0,0,Medium,Standard,40,55000,19000,14,1.01,0.99,34.55,40.43,2,2,1
2025-07-18,P007,Power Bank,Electronics,1441,1351,900,4,7,0,0,High,Standard,11,15851,5951,-90,-6.66,1.067,37.54,37.43,0,2,1
2025-07-19,P007,Power Bank,Electronics,1424,1464,900,5,7,1,0,Medium,Standard,76,108224,39824,40,2.73,0.973,36.8,43.57,2,2,1
2025-07-20,P007,Power Bank,Electronics,1357,1253,900,6,7,1,0,High,Standard,40,54280,18280,-104,-8.3,1.083,33.68,46.0,0,2,1
2025-07-21,P007,Power Bank,Electronics,1573,1380,900,0,7,0,0,Medium,Standard,15,23595,10095,-193,-13.99,1.14,42.78,42.0,2,2,1
2025-07-21,P007,Power Bank,Electronics,1641,1875,900,0,7,0,0,Low,Premium,70,114870,51870,234,12.48,0.875,45.16,39.86,1,1,1
2025-07-21,P007,Power Bank,Electronics,1446,1297,900,0,7,0,0,Medium,Budget,15,21690,8190,-149,-11.49,1.115,37.76,38.14,2,0,1
2025-07-23,P007,Power Bank,Electronics,1525,1392,900,2,7,0,0,Medium,Standard,0,0,0,-133,-9.55,1.096,40.98,32.43,2,2,1
2025-07-24,P007,Power Bank,Electronics,1523,1566,900,3,7,0,0,Medium,Budget,39,59397,24297,43,2.75,0.973,40.91,36.43,2,0,1
2025-07-24,P007,Power Bank,Electronics,1517,1584,900,3,7,0,0,Medium,Budget,52,78884,32084,67,4.23,0.958,40.67,33.0,2,0,1
2025-07-24,P007,Power Bank,Electronics,1606,1670,900,3,7,0,0,Medium,Standard,37,59422,26122,64,3.83,0.962,43.96,32.57,2,2,1
2025-07-25,P007,Power Bank,Electronics,1528,1488,900,4,7,0,0,High,Standard,46,70288,28888,-40,-2.69,1.027,41.1,37.0,0,2,1
2025-07-30,P007,Power Bank,Electronics,1394,1222,900,2,7,0,0,Medium,Budget,24,33456,11856,-172,-14.08,1.141,35.44,30.43,2,0,1
2025-08-03,P007,Power Bank,Electronics,1470,1493,900,6,8,1,0,High,Standard,24,35280,13680,23,1.54,0.985,38.78,31.71,0,2,1
2025-08-03,P007,Power Bank,Electronics,1362,1539,900,6,8,1,0,High,Standard,76,103512,35112,177,11.5,0.885,33.92,42.57,0,2,1
2025-08-04,P007,Power Bank,Electronics,1370,1295,900,0,8,0,0,High,Budget,30,41100,14100,-75,-5.79,1.058,34.31,41.29,0,0,1
2025-08-04,P007,Power Bank,Electronics,1392,1457,900,0,8,0,0,Medium,Budget,51,70992,25092,65,4.46,0.955,35.34,41.14,2,0,1
2025-08-04,P007,Power Bank,Electronics,1433,1318,900,0,8,0,0,High,Budget,27,38691,14391,-115,-8.73,1.087,37.19,39.71,0,0,1
2025-08-05,P007,Power Bank,Electronics,1405,1533,900,1,8,0,0,Low,Budget,65,91325,32825,128,8.35,0.917,35.94,42.43,1,0,1
2025-08-07,P007,Power Bank,Electronics,1615,1377,900,3,8,0,0,Medium,Premium,5,8075,3575,-238,-17.28,1.173,44.27,39.71,2,1,1
2025-08-09,P007,Power Bank,Electronics,1374,1326,900,5,8,1,0,Medium,Premium,63,86562,29862,-48,-3.62,1.036,34.5,45.29,2,1,1
2025-08-10,P007,Power Bank,Electronics,1363,1506,900,6,8,1,0,High,Premium,51,69513,23613,143,9.5,0.905,33.97,41.71,0,1,1
2025-08-11,P007,Power Bank,Electronics,1637,1799,900,0,8,0,0,Medium,Standard,37,60569,27269,162,9.01,0.91,45.02,42.71,2,2,1
2025-08-11,P007,Power Bank,Electronics,1598,1559,900,0,8,0,0,Low,Budget,26,41548,18148,-39,-2.5,1.025,43.68,39.14,1,0,1
2025-08-12,P007,Power Bank,Electronics,1380,1519,900,1,8,0,0,Low,Budget,60,82800,28800,139,9.15,0.908,34.78,43.86,1,0,1
2025-08-13,P007,Power Bank,Electronics,1547,1475,900,2,8,0,0,Medium,Budget,19,29393,12293,-72,-4.88,1.049,41.82,37.29,2,0,1
2025-08-14,P007,Power Bank,Electronics,1492,1498,900,3,8,0,0,Medium,Budget,18,26856,10656,6,0.4,0.996,39.68,39.14,2,0,1
2025-08-16,P007,Power Bank,Electronics,1379,1243,900,5,8,1,1,Medium,Standard,42,57918,20118,-136,-10.94,1.109,34.74,36.14,2,2,1
2025-08-16,P007,Power Bank,Electronics,1559,1344,900,5,8,1,1,High,Standard,31,48329,20429,-215,-16.0,1.16,42.27,33.29,0,2,1
2025-08-16,P007,Power Bank,Electronics,1509,1623,900,5,8,1,1,Low,Standard,83,125247,50547,114,7.02,0.93,40.36,39.86,1,2,1
2025-08-16,P007,Power Bank,Electronics,1632,1701,900,5,8,1,1,Medium,Standard,73,119136,53436,69,4.06,0.959,44.85,46.57,2,2,1
2025-08-18,P007,Power Bank,Electronics,1485,1445,900,0,8,0,0,High,Budget,22,32670,12870,-40,-2.77,1.028,39.39,41.14,0,0,1
2025-08-18,P007,Power Bank,Electronics,1535,1322,900,0,8,0,0,Low,Premium,7,10745,4445,-213,-16.11,1.161,41.37,39.43,1,1,1
2025-08-22,P007,Power Bank,Electronics,1520,1674,900,4,8,0,0,Medium,Standard,36,54720,22320,154,9.2,0.908,40.79,42.0,2,2,1
2025-08-23,P007,Power Bank,Electronics,1590,1403,900,5,8,1,0,High,Standard,28,44520,19320,-187,-13.33,1.133,43.4,40.0,0,2,1
2025-08-23,P007,Power Bank,Electronics,1432,1607,900,5,8,1,0,Medium,Budget,71,101672,37772,175,10.89,0.891,37.15,45.71,2,0,1
2025-08-24,P007,Power Bank,Electronics,1632,1721,900,6,8,1,0,Medium,Standard,44,71808,32208,89,5.17,0.948,44.85,40.14,2,2,1
2025-08-24,P007,Power Bank,Electronics,1581,1722,900,6,8,1,0,Medium,Standard,62,98022,42222,141,8.19,0.918,43.07,38.57,2,2,1
2025-08-26,P007,Power Bank,Electronics,1536,1435,900,1,8,0,0,Medium,Budget,29,44544,18444,-101,-7.04,1.07,41.41,39.57,2,0,1
2025-08-26,P007,Power Bank,Electronics,1612,1389,900,1,8,0,0,High,Standard,0,0,0,-223,-16.05,1.161,44.17,38.57,0,2,1
2025-08-26,P007,Power Bank,Electronics,1494,1462,900,1,8,0,0,Low,Budget,50,74700,29700,-32,-2.19,1.022,39.76,40.57,1,0,1
2025-08-26,P007,Power Bank,Electronics,1505,1318,900,1,8,0,0,High,Standard,20,30100,12100,-187,-14.19,1.142,40.2,39.43,0,2,1
